InMemoryInbox_2	FAIL	11	CS0246
InMemoryOptions_1	FAIL	4	CS0246
InMemoryOptions_2	FAIL	30	CS1519,CS0246,CS0106,CS1520,CS0111,CS0103
InMemoryOptions_3	FAIL	13	CS0308,CS0246,CS0103
InMemoryOutbox_1	FAIL	2	CS1525,CS0103
InMemoryOutbox_2	FAIL	13	CS0246
InMemoryScheduler_1	FAIL	15	CS8635,CS1002,CS1513,CS1525,CS0246,CS0103
InMemoryScheduler_10	FAIL	4	CS0103,CS0246
InMemoryScheduler_11	FAIL	2	CS0103,CS0246
InMemoryScheduler_12	FAIL	2	CS0103,CS0246
InMemoryScheduler_13	FAIL	6	CS0103
InMemoryScheduler_14	FAIL	12	CS0246,CS0103,CS0161
InMemoryScheduler_15	FAIL	6	CS0103,CS0246
InMemoryScheduler_16	FAIL	9	CS0103,CS0246
InMemoryScheduler_2	FAIL	6	CS0246,CS0103,CS0161
InMemoryScheduler_3	FAIL	3	CS0103
InMemoryScheduler_4	FAIL	29	CS1519,CS8124,CS1026,CS1022,CS1001,CS1003
InMemoryScheduler_5	FAIL	18	CS0116,CS8124,CS1026,CS1022,CS8635,CS8803
InMemoryScheduler_6	FAIL	8	CS0246,CS0103,CS0161
InMemoryScheduler_7	FAIL	7	CS0246,CS0103,CS0161
InMemoryScheduler_8	FAIL	4	CS0103
InMemoryScheduler_9	FAIL	12	CS0246,CS0103
InMemoryTransport_1	FAIL	1	CS0246
InMemoryTransport_2	FAIL	3	CS0103
InMemoryTransport_3	FAIL	4	CS0246,CS0103
InMemoryTransport_4	FAIL	3	CS0246
KafkaConfiguration_1	FAIL	8	CS8635,CS1003,CS1002,CS1513,CS0103
KafkaConfiguration_10	FAIL	1	CS1002
KafkaConfiguration_11	FAIL	1	CS1002
KafkaConfiguration_12	FAIL	1	CS1002
KafkaConfiguration_13	FAIL	1	CS1002
KafkaConfiguration_14	FAIL	8	CS0246,CS0103
KafkaConfiguration_15	FAIL	4	CS0246,CS0103
KafkaConfiguration_16	FAIL	10	CS0246,CS0103
KafkaConfiguration_17	FAIL	7	CS0246,CS0103
KafkaConfiguration_18	FAIL	1	CS1002
KafkaConfiguration_19	FAIL	4	CS0246,CS0103
KafkaConfiguration_2	FAIL	9	CS8635,CS1003,CS1002,CS1513,CS0103
KafkaConfiguration_20	FAIL	21	CS0246,CS0103
KafkaConfiguration_3	FAIL	6	CS8635,CS1003,CS1002,CS0103
KafkaConfiguration_4	FAIL	8	CS8635,CS1002,CS1513,CS0246,CS0103,CS0161
KafkaConfiguration_5	FAIL	6	CS1002,CS0246,CS0103
KafkaConfiguration_6	FAIL	10	CS1002,CS8635,CS1003,CS0246,CS0103
KafkaConfiguration_7	FAIL	17	CS8635,CS1003,CS0246,CS0103
KafkaConfiguration_8	FAIL	15	CS8635,CS1003,CS0246,CS0103
KafkaConfiguration_9	FAIL	1	CS1002
Logging_1	CLEAN	0	
Logging_2	CLEAN	0	
Logging_3	FAIL	2	CS0103,CS0246
Logging_4	FAIL	1	CS1061
Logging_5	FAIL	2	CS8795,CS0246
MessageMappers_1	FAIL	4	CS0246
MessageMappers_2	FAIL	5	CS1513,CS1520,CS0246,CS0103
MessageMappers_3	FAIL	1	CS0103
MessageMappers_4	FAIL	14	CS0106,CS1001,CS1513,CS1520,CS0246,CS0103
MessageMappers_5	FAIL	16	CS0246,CS0103
MessageMappers_6	FAIL	5	CS0246,CS0103
MessageTransforms_1	FAIL	9	CS0246
MessageTransforms_2	FAIL	11	CS0246,CS0103
MessageTransforms_3	FAIL	7	CS0246,CS0103
MessageTransforms_4	FAIL	3	CS1513,CS0246
MessageTransforms_5	FAIL	4	CS0246,CS1729
MessageTransforms_6	FAIL	21	CS0246,CS0103
MessageTransforms_7	FAIL	22	CS0246,CS0103
MessageTransforms_8	FAIL	30	CS0246,CS0103
MigratingToNullableReferenceTypes_1	CLEAN	0	
MigratingToNullableReferenceTypes_10	FAIL	1	CS0103
MigratingToNullableReferenceTypes_11	FAIL	1	CS0103
MigratingToNullableReferenceTypes_12	FAIL	1	CS0103
MigratingToNullableReferenceTypes_13	CLEAN	0	
MigratingToNullableReferenceTypes_14	CLEAN	0	
MigratingToNullableReferenceTypes_15	CLEAN	0	
MigratingToNullableReferenceTypes_16	CLEAN	0	
MigratingToNullableReferenceTypes_17	CLEAN	0	
MigratingToNullableReferenceTypes_18	CLEAN	0	
MigratingToNullableReferenceTypes_19	CLEAN	0	
MigratingToNullableReferenceTypes_2	CLEAN	0	
MigratingToNullableReferenceTypes_20	CLEAN	0	
MigratingToNullableReferenceTypes_21	FAIL	8	CS0246
MigratingToNullableReferenceTypes_22	FAIL	9	CS0246,CS0103
MigratingToNullableReferenceTypes_3	CLEAN	0	
MigratingToNullableReferenceTypes_4	FAIL	3	CS0116,CS0825,CS0246
MigratingToNullableReferenceTypes_5	CLEAN	0	
MigratingToNullableReferenceTypes_6	CLEAN	0	
MigratingToNullableReferenceTypes_7	FAIL	2	CS0825,CS0246
MigratingToNullableReferenceTypes_8	FAIL	1	CS0103
MigratingToNullableReferenceTypes_9	FAIL	2	CS0103
MigratingToPollyV8_1	FAIL	6	CS0246,CS0103,CS1061
MigratingToPollyV8_10	FAIL	7	CS0246,CS0161
MigratingToPollyV8_11	FAIL	15	CS0246,CS0103
MigratingToPollyV8_12	FAIL	24	CS0116,CS1026,CS1022,CS0246,CS0103
MigratingToPollyV8_2	FAIL	1	CS0246
MigratingToPollyV8_3	FAIL	9	CS0246,CS0161
MigratingToPollyV8_4	FAIL	9	CS0246,CS0161
MigratingToPollyV8_5	FAIL	2	CS0103
MigratingToPollyV8_6	FAIL	3	CS0103
MigratingToPollyV8_7	FAIL	7	CS0246,CS0161
MigratingToPollyV8_8	FAIL	6	CS0246,CS0103,CS1061
MigratingToPollyV8_9	FAIL	5	CS0103,CS0246
MongoDbDistributedLock_1	FAIL	4	CS0246,CS0103
MongoDbDistributedLock_2	FAIL	5	CS1525,CS0246,CS0103
MongoDBInbox_1	FAIL	8	CS0246,CS0103
MongoDBInbox_2	FAIL	13	CS0246,CS0103
MongoDBInbox_3	FAIL	6	CS0246,CS0103
MongoDBInbox_4	FAIL	4	CS1002,CS0103,CS0246
MongoDBOutbox_1	FAIL	5	CS0246,CS0103
MongoDBOutbox_2	FAIL	12	CS0246,CS0103
MongoDBOutbox_3	FAIL	5	CS0246,CS0103
MongoDBOutbox_4	FAIL	4	CS1002,CS0103,CS0246
MongoDBOutbox_5	FAIL	18	CS0246
Monitoring_1	FAIL	3	CS1525,CS1002,CS7014
Monitoring_2	FAIL	5	CS1002,CS0103,CS0246
MQTTConfiguration_1	FAIL	3	CS0103,CS0246
MsSqlDistributedLock_1	FAIL	3	CS0246
MsSqlDistributedLock_2	FAIL	3	CS1525,CS0246,CS0103
MSSQLInbox_1	FAIL	20	CS1002,CS1519,CS1001,CS8635,CS1513,CS1022
MSSQLMessageBroker_1	FAIL	3	CS0103,CS0246
MSSQLOutbox_1	CLEAN	0	
MSSQLOutbox_2	FAIL	3	CS0246,CS0103
MSSQLOutbox_3	FAIL	7	CS0116,CS0246,CS1729
MSSQLTransportInboxAndOutbox_1	CLEAN	0	
MSSQLTransportInboxAndOutbox_10	FAIL	3	CS0103
MSSQLTransportInboxAndOutbox_2	CLEAN	0	
MSSQLTransportInboxAndOutbox_3	CLEAN	0	
MSSQLTransportInboxAndOutbox_4	FAIL	2	CS0103
MSSQLTransportInboxAndOutbox_5	FAIL	4	CS0103,CS0246
MSSQLTransportInboxAndOutbox_6	FAIL	4	CS0246,CS0103
MSSQLTransportInboxAndOutbox_7	FAIL	4	CS0103
MSSQLTransportInboxAndOutbox_8	FAIL	3	CS0246
MSSQLTransportInboxAndOutbox_9	FAIL	4	CS0246
MySqlDistributedLock_1	FAIL	3	CS0246
MySqlDistributedLock_2	FAIL	3	CS1525,CS0246,CS0103
MySQLInbox_1	FAIL	20	CS1002,CS1519,CS1001,CS8635,CS1513,CS1022
MySQLOutbox_1	FAIL	2	CS0103
MySQLOutbox_2	FAIL	3	CS0246,CS0103
MySQLOutbox_3	FAIL	8	CS8635,CS1002,CS0246,CS1729
NullableReferenceTypes_1	FAIL	1	CS0128
NullableReferenceTypes_10	FAIL	5	CS0103,CS0246,CS0128
NullableReferenceTypes_11	FAIL	7	CS0103,CS0128
NullableReferenceTypes_12	FAIL	2	CS0116,CS0825
NullableReferenceTypes_13	FAIL	6	CS0246,CS0103,CS1729
NullableReferenceTypes_14	FAIL	7	CS0246,CS0103,CS1729
NullableReferenceTypes_15	FAIL	9	CS0246
NullableReferenceTypes_16	CLEAN	0	
NullableReferenceTypes_2	FAIL	1	CS0103
NullableReferenceTypes_3	FAIL	5	CS0246,CS0103,CS1729
NullableReferenceTypes_4	FAIL	9	CS0246
NullableReferenceTypes_5	FAIL	16	CS0246,CS0103
NullableReferenceTypes_6	FAIL	6	CS0246,CS0103,CS1729
NullableReferenceTypes_7	FAIL	11	CS0246,CS0103
NullableReferenceTypes_8	CLEAN	0	
NullableReferenceTypes_9	FAIL	2	CS0246
OutboxArchiver_1	FAIL	4	CS1513,CS0246,CS0103
OutboxArchiver_2	FAIL	7	CS1525,CS0246,CS0103
OutboxArchiver_3	FAIL	2	CS0103,CS0246
OutboxArchiver_4	FAIL	13	CS0246,CS0103
PaginationQueryPatterns_1	FAIL	2	CS0234,CS0246
PaginationQueryPatterns_2	FAIL	14	CS0234,CS0246
PaginationQueryPatterns_3	FAIL	3	CS0234,CS0246
PaginationQueryPatterns_4	FAIL	14	CS0234,CS0246
ParameterizedQueryPatterns_1	FAIL	7	CS0234,CS0246
ParameterizedQueryPatterns_2	FAIL	9	CS0234,CS0246
ParameterizedQueryPatterns_3	FAIL	2	CS0234,CS0246
ParameterizedQueryPatterns_4	FAIL	12	CS0234,CS0246
ParameterizedQueryPatterns_5	FAIL	2	CS0234,CS0246
ParameterizedQueryPatterns_6	FAIL	10	CS0234,CS0246
PipelineValidation_1	FAIL	3	CS0103,CS0246
PipelineValidation_10	FAIL	12	CS1031,CS1001,CS8635,CS1002,CS0246,CS1994
PipelineValidation_11	FAIL	10	CS8635,CS1519,CS0116,CS8124,CS1026,CS1022
PipelineValidation_12	FAIL	4	CS1002,CS0246,CS0103
PipelineValidation_13	FAIL	8	CS1513,CS1002,CS8635,CS1003,CS0103,CS0246
PipelineValidation_14	FAIL	4	CS1513,CS1002,CS0103,CS0246
PipelineValidation_15	FAIL	27	CS8635,CS1002,CS1513,CS1519,CS8124,CS1001
PipelineValidation_16	FAIL	1	CS0103
PipelineValidation_2	FAIL	1	CS0103
PipelineValidation_3	FAIL	3	CS1513,CS1002,CS0103
PipelineValidation_4	FAIL	3	CS1513,CS1002,CS0103
PipelineValidation_5	FAIL	5	CS1513,CS1002,CS0103
PipelineValidation_6	FAIL	4	CS1513,CS1002,CS0103
PipelineValidation_7	FAIL	9	CS0246,CS0161
PipelineValidation_8	FAIL	9	CS0246,CS0161
PipelineValidation_9	FAIL	12	CS1031,CS1001,CS8635,CS1002,CS0246,CS1994
PolicyFallback_1	FAIL	25	CS0246,CS0103
PolicyFallback_10	FAIL	40	CS0116,CS1026,CS1022,CS8124,CS8803,CS1002
PolicyFallback_2	FAIL	14	CS0246,CS0161,CS0103
PolicyFallback_3	FAIL	9	CS0246,CS0161
PolicyFallback_4	FAIL	5	CS0246,CS0161
PolicyFallback_5	FAIL	7	CS0246,CS0161
PolicyFallback_6	FAIL	13	CS0246,CS0103,CS0117
PolicyFallback_7	FAIL	14	CS0246,CS0103,CS0117
PolicyFallback_8	FAIL	17	CS0246,CS0103
PolicyFallback_9	FAIL	17	CS0246,CS0103,CS0117
PolicyRetryAndCircuitBreaker_1	FAIL	6	CS0246
PolicyRetryAndCircuitBreaker_10	FAIL	12	CS0246
PolicyRetryAndCircuitBreaker_11	FAIL	4	CS0246,CS0103
PolicyRetryAndCircuitBreaker_12	FAIL	1	CS0103
PolicyRetryAndCircuitBreaker_13	FAIL	1	CS0103
PolicyRetryAndCircuitBreaker_14	FAIL	9	CS0246,CS0103
PolicyRetryAndCircuitBreaker_15	FAIL	1	CS0103
PolicyRetryAndCircuitBreaker_16	FAIL	3	CS0103
PolicyRetryAndCircuitBreaker_17	FAIL	3	CS0103,CS0246
PolicyRetryAndCircuitBreaker_18	FAIL	2	CS1525,CS0103
PolicyRetryAndCircuitBreaker_19	FAIL	3	CS1525,CS0246,CS0103
PolicyRetryAndCircuitBreaker_2	FAIL	3	CS0246
PolicyRetryAndCircuitBreaker_3	FAIL	1	CS0246
PolicyRetryAndCircuitBreaker_4	FAIL	1	CS0103
PolicyRetryAndCircuitBreaker_5	FAIL	1	CS0103
PolicyRetryAndCircuitBreaker_6	FAIL	6	CS0246
PolicyRetryAndCircuitBreaker_7	FAIL	1	CS0103
PolicyRetryAndCircuitBreaker_8	FAIL	6	CS0246
PolicyRetryAndCircuitBreaker_9	FAIL	8	CS0246
PostgresDistributedLock_1	FAIL	2	CS0246
PostgresDistributedLock_2	FAIL	2	CS1525,CS0103
PostgresInbox_1	FAIL	20	CS1002,CS1519,CS1001,CS8635,CS1513,CS1022
PostgresOutbox_1	CLEAN	0	
PostgresOutbox_2	FAIL	3	CS0246,CS0103
PostgresOutbox_3	FAIL	7	CS0116,CS0246,CS1729
PostgreSQLBrokerTradeOffs_1	FAIL	5	CS0246,CS0103,CS0128
PostgreSQLMessageBroker_1	FAIL	2	CS0246,CS0103
PostgreSQLMessageBroker_10	FAIL	3	CS0246,CS0103
PostgreSQLMessageBroker_11	CLEAN	0	
PostgreSQLMessageBroker_12	FAIL	4	CS0246
PostgreSQLMessageBroker_13	FAIL	4	CS0246
PostgreSQLMessageBroker_2	FAIL	8	CS0246,CS0103,CS0161
PostgreSQLMessageBroker_3	FAIL	6	CS0246,CS0103,CS1503
PostgreSQLMessageBroker_4	FAIL	10	CS0246
PostgreSQLMessageBroker_5	FAIL	3	CS0246,CS0103
PostgreSQLMessageBroker_6	FAIL	4	CS0246,CS0103
PostgreSQLMessageBroker_7	FAIL	7	CS0246,CS0161
PostgreSQLMessageBroker_8	FAIL	1	CS0103
PostgreSQLMessageBroker_9	FAIL	2	CS0246,CS0103
PostgreSQLTransportAndOutbox_1	CLEAN	0	
PostgreSQLTransportAndOutbox_2	CLEAN	0	
PostgreSQLTransportAndOutbox_3	FAIL	2	CS0103
PostgreSQLTransportAndOutbox_4	FAIL	4	CS0103,CS0246
PostgreSQLTransportAndOutbox_5	FAIL	5	CS0246,CS0103
PostgreSQLTransportAndOutbox_6	FAIL	4	CS0246
PostgreSQLTransportAndOutbox_7	FAIL	2	CS0103
ProjectionQueryPatterns_1	FAIL	6	CS0234,CS0246
ProjectionQueryPatterns_2	FAIL	8	CS0234,CS0246
ProjectionQueryPatterns_3	FAIL	3	CS1513,CS1002,CS0103
ProjectionQueryPatterns_4	CLEAN	0	
QuartzScheduler_1	FAIL	4	CS0103,CS1061
QuartzScheduler_10	FAIL	1	CS0103
QuartzScheduler_11	FAIL	8	CS0246,CS0103,CS0161
QuartzScheduler_12	FAIL	4	CS0103
QuartzScheduler_13	FAIL	7	CS0246,CS0103,CS0161
QuartzScheduler_14	FAIL	1	CS0103
QuartzScheduler_15	FAIL	28	CS0116,CS8124,CS1026,CS1022,CS8803,CS8937
QuartzScheduler_16	FAIL	20	CS0116,CS8124,CS1022,CS1031,CS1026,CS0246
QuartzScheduler_17	FAIL	1	CS0103
QuartzScheduler_18	FAIL	1	CS0103
QuartzScheduler_19	FAIL	9	CS0103
QuartzScheduler_2	FAIL	5	CS0103,CS0246
QuartzScheduler_20	FAIL	2	CS0103
QuartzScheduler_21	FAIL	5	CS0103
QuartzScheduler_22	FAIL	4	CS0103,CS0246
QuartzScheduler_23	FAIL	3	CS0103,CS0128
QuartzScheduler_24	FAIL	1	CS1002
QuartzScheduler_25	FAIL	3	CS0103,CS0246
QuartzScheduler_26	FAIL	1	CS0103
QuartzScheduler_27	FAIL	3	CS1002,CS0103
QuartzScheduler_3	FAIL	1	CS0103
QuartzScheduler_4	FAIL	1	CS0103
QuartzScheduler_5	FAIL	1	CS0103
QuartzScheduler_6	FAIL	1	CS0103
QuartzScheduler_7	FAIL	1	CS0103
QuartzScheduler_8	FAIL	2	CS1002,CS0103
QuartzScheduler_9	FAIL	2	CS0246,CS0103
QueriesAndQueryObjects_1	CLEAN	0	
QueriesAndQueryObjects_10	FAIL	2	CS0246
QueriesAndQueryObjects_11	FAIL	5	CS0246
QueriesAndQueryObjects_12	FAIL	4	CS0246
QueriesAndQueryObjects_13	FAIL	4	CS1002,CS0246,CS0103
QueriesAndQueryObjects_14	FAIL	4	CS1002,CS0246,CS0103
QueriesAndQueryObjects_15	FAIL	4	CS1002,CS0246,CS0103
QueriesAndQueryObjects_16	FAIL	4	CS1002,CS0246,CS0103
QueriesAndQueryObjects_17	FAIL	2	CS1002,CS0246
QueriesAndQueryObjects_18	FAIL	16	CS0246
QueriesAndQueryObjects_19	FAIL	8	CS0234,CS0246
QueriesAndQueryObjects_2	FAIL	2	CS0234,CS0246
QueriesAndQueryObjects_20	FAIL	5	CS0246
QueriesAndQueryObjects_21	FAIL	3	CS0246
QueriesAndQueryObjects_22	FAIL	1	CS0246
QueriesAndQueryObjects_23	FAIL	5	CS0246
QueriesAndQueryObjects_3	FAIL	2	CS0234,CS0246
QueriesAndQueryObjects_4	FAIL	5	CS0234,CS0246
QueriesAndQueryObjects_5	FAIL	3	CS0246
QueriesAndQueryObjects_6	FAIL	4	CS0246
QueriesAndQueryObjects_7	FAIL	2	CS0246
QueriesAndQueryObjects_8	FAIL	4	CS0116,CS0825,CS0246
QueriesAndQueryObjects_9	FAIL	2	CS0246
QueryHandlerDependencies_1	FAIL	11	CS0234,CS0246
QueryHandlerDependencies_2	FAIL	10	CS0234,CS0246
QueryHandlerDependencies_3	FAIL	2	CS0103,CS0246
QueryHandlerDependencies_4	FAIL	16	CS0246
QueryObjectValidation_1	FAIL	4	CS0234,CS0246
QueryObjectValidation_2	FAIL	4	CS0234,CS0246
QueryObjectValidation_3	FAIL	11	CS0246
QueryPatterns_1	FAIL	3	CS1513,CS1002,CS0103
QueryPatterns_2	FAIL	6	CS0103,CS0128
QueryPatterns_3	FAIL	12	CS0246,CS0111,CS0103
QueryPatterns_4	FAIL	16	CS0234,CS0246
QueryPatterns_5	FAIL	26	CS0246,CS0103
QueryPipeline_1	FAIL	13	CS0234,CS0246,CS0161
QueryPipeline_10	FAIL	15	CS0234,CS0246
QueryPipeline_11	FAIL	17	CS0234,CS0246
QueryPipeline_12	FAIL	3	CS1525,CS1002,CS7014
QueryPipeline_13	FAIL	17	CS1031,CS1001,CS8635,CS0246,CS0161,CS0103
QueryPipeline_14	FAIL	3	CS1525,CS1002,CS7014
QueryPipeline_15	FAIL	9	CS1002,CS1513,CS0103
QueryPipeline_16	FAIL	3	CS1525,CS1002,CS7014
QueryPipeline_17	FAIL	3	CS1525,CS1002,CS7014
QueryPipeline_18	FAIL	2	CS0103,CS0246
QueryPipeline_19	FAIL	2	CS0103,CS0246
QueryPipeline_2	FAIL	6	CS0234,CS0103,CS0246
QueryPipeline_20	FAIL	3	CS1525,CS1002,CS7014
QueryPipeline_21	FAIL	5	CS1525,CS1002,CS0103,CS7014
QueryPipeline_22	FAIL	9	CS1031,CS1001,CS8635,CS0246,CS0161
QueryPipeline_23	FAIL	17	CS1031,CS1001,CS8635,CS0246,CS0161,CS0103
QueryPipeline_24	FAIL	6	CS1031,CS1001,CS8635,CS0246,CS0103
QueryPipeline_25	FAIL	6	CS1031,CS1001,CS8635,CS0246,CS0103
QueryPipeline_3	FAIL	9	CS0234,CS0246
QueryPipeline_4	FAIL	6	CS0234,CS0103,CS0246
QueryPipeline_5	FAIL	12	CS0234,CS0246
QueryPipeline_6	FAIL	6	CS0234,CS0103,CS0246
QueryPipeline_7	FAIL	15	CS0234,CS0246
QueryPipeline_8	FAIL	7	CS0246,CS0161
QueryPipeline_9	FAIL	12	CS0234,CS0246
QueryPipelinePolicies_1	FAIL	6	CS0234,CS0103,CS0246
QueryPipelinePolicies_2	FAIL	35	CS1519,CS8124,CS1041,CS1001,CS1003,CS1002
QueryPipelinePolicies_3	CLEAN	0	
QueryPipelinePolicies_4	FAIL	3	CS0103,CS0246
QueryPipelinePolicies_5	FAIL	4	CS0103,CS0246
QueryPipelinePolicies_6	FAIL	3	CS0103,CS0246
QueryResultTypes_1	FAIL	3	CS0246
QueryResultTypes_2	FAIL	3	CS0246
QueryResultTypes_3	FAIL	11	CS0246
QueryResultTypes_4	FAIL	4	CS0246
QueryResultTypes_5	FAIL	4	CS0246
QueryResultTypes_6	FAIL	6	CS0246,CS0103
RabbitMQConfiguration_1	FAIL	7	CS8635,CS1003,CS1026,CS1002,CS0246
RabbitMQConfiguration_2	FAIL	8	CS8635,CS1003,CS1026,CS1002,CS1513
RabbitMQConfiguration_3	FAIL	4	CS8635,CS1003,CS1026,CS1002
RabbitMQConfiguration_4	FAIL	23	CS1003,CS8635,CS1002,CS1513,CS0246,CS0103
RabbitMQConfiguration_5	FAIL	9	CS0246,CS0103
RabbitMQConfiguration_6	FAIL	17	CS8635,CS1003,CS0103,CS0246
RabbitMQConnectionStability_1	FAIL	4	CS0246
RabbitMQConnectionStability_2	FAIL	4	CS0246
RabbitMQConnectionStability_3	FAIL	3	CS0103,CS0246
RabbitMQMigrateToQuorumQueues_1	FAIL	4	CS0246
ReactorAndProactor_1	FAIL	5	CS0246,CS0103
ReactorAndProactor_10	FAIL	7	CS0246,CS0103
ReactorAndProactor_11	FAIL	2	CS0246
ReactorAndProactor_12	FAIL	3	CS0246,CS0103
ReactorAndProactor_13	FAIL	7	CS0246,CS0103
ReactorAndProactor_14	FAIL	7	CS0246,CS0103
ReactorAndProactor_2	FAIL	14	CS0246,CS0103
ReactorAndProactor_3	FAIL	9	CS0246,CS0103
ReactorAndProactor_4	FAIL	7	CS0246,CS0103
ReactorAndProactor_5	FAIL	14	CS0246,CS0103
ReactorAndProactor_6	FAIL	11	CS0246,CS0103
ReactorAndProactor_7	FAIL	10	CS0246
ReactorAndProactor_8	FAIL	8	CS0246,CS0103
ReactorAndProactor_9	FAIL	8	CS0246,CS0103
RedisConfiguration_1	FAIL	5	CS0103,CS0246
RelationalDatabaseConfigurationReference_1	FAIL	1	CS0103
ReplayOnSeenReference_1	FAIL	5	CS0117,CS0103,CS0246
RequestValidation_1	FAIL	4	CS0246,CS0103
RequestValidation_10	FAIL	4	CS0234,CS0103,CS0246
RequestValidation_11	CLEAN	0	
RequestValidation_12	FAIL	3	CS0103
RequestValidation_13	FAIL	6	CS0246,CS0103
RequestValidation_14	FAIL	2	CS0103,CS0246
RequestValidation_15	FAIL	1	CS0246
RequestValidation_16	FAIL	1	CS0246
RequestValidation_2	CLEAN	0	
RequestValidation_3	FAIL	4	CS0246,CS0103
RequestValidation_4	FAIL	2	CS0234,CS0103
RequestValidation_5	FAIL	5	CS0103,CS0246
RequestValidation_6	FAIL	1	CS0246
RequestValidation_7	FAIL	5	CS0234,CS0103,CS0246
RequestValidation_8	FAIL	2	CS0234,CS0103
RequestValidation_9	FAIL	5	CS0246,CS0103
ReturningResultsFromAHandler_1	FAIL	2	CS0246,CS0103
RocketMQConfiguration_1	FAIL	4	CS0103,CS0246
Routing_1	FAIL	9	CS0246,CS0103
Routing_2	FAIL	6	CS0246,CS1729
Routing_3	FAIL	16	CS0246,CS0103
Routing_4	FAIL	19	CS8635,CS1003,CS1002,CS1513,CS0246,CS0103
RoutingMultipleMessageTypes_1	FAIL	8	CS0246,CS0103
RoutingMultipleMessageTypes_2	FAIL	16	CS0246,CS0103
RoutingMultipleMessageTypes_3	FAIL	5	CS0246,CS0103
RoutingMultipleMessageTypes_4	FAIL	5	CS0246,CS0103
RoutingMultipleMessageTypes_5	FAIL	1	CS0103
RoutingMultipleMessageTypes_6	FAIL	6	CS1525,CS0246,CS0103
RoutingMultipleMessageTypes_7	FAIL	9	CS0246,CS0103
RoutingMultipleMessageTypes_8	FAIL	6	CS0246,CS0103
RoutingMultipleMessageTypes_9	FAIL	6	CS0246,CS0103
S3LuggageStore_1	FAIL	6	CS0234,CS0103,CS0246
S3LuggageStore_2	FAIL	1	CS0103
SchedulingAMessage_1	FAIL	8	CS0246,CS0103,CS0161
SchedulingAMessage_2	FAIL	8	CS0246,CS0103,CS0161
SchedulingAMessage_3	FAIL	4	CS0246
SchedulingAMessage_4	FAIL	7	CS0246,CS0103,CS0161
SchedulingAMessage_5	FAIL	8	CS0246,CS0103,CS0161
SchedulingAMessage_6	FAIL	11	CS0246,CS0103
SchedulingAMessage_7	FAIL	3	CS0103,CS0246
SchedulingAMessage_8	FAIL	3	CS0103,CS0246
SchedulingAMessage_9	FAIL	2	CS0103,CS0246
ShowMeTheCode_1	FAIL	14	CS0246,CS0103
ShowMeTheCode_2	FAIL	12	CS0246,CS0103,CS0117
ShowMeTheCode_3	FAIL	19	CS1022,CS0246,CS0103
ShowMeTheCode_4	FAIL	14	CS0246,CS0103,CS0117
ShowMeTheCode_5	FAIL	12	CS0246,CS0103,CS0117
ShowMeTheCode_6	FAIL	2	CS0103,CS0246
SpannerInbox_1	CLEAN	0	
SpannerInbox_2	CLEAN	0	
SpannerOutbox_1	CLEAN	0	
SpannerOutbox_2	CLEAN	0	
SqliteInbox_1	FAIL	20	CS1002,CS1519,CS1001,CS8635,CS1513,CS1022
SqliteOutbox_1	FAIL	2	CS0103
SqliteOutbox_2	FAIL	3	CS0246,CS0103
SqliteOutbox_3	FAIL	7	CS0116,CS0246,CS1729
SweeperCircuitBreaking_1	FAIL	1	CS0246
SweeperCircuitBreaking_2	FAIL	5	CS0103,CS0246
SweeperCircuitBreaking_3	FAIL	4	CS0246
SweeperCircuitBreaking_4	FAIL	20	CS0116,CS8124,CS1022,CS1031,CS1026,CS0246
SweeperCircuitBreaking_5	FAIL	4	CS0103,CS0246
SweeperCircuitBreaking_6	FAIL	3	CS0103
SweeperCircuitBreaking_7	FAIL	7	CS0103,CS0246
SweeperCircuitBreaking_8	FAIL	2	CS0103
SweeperCircuitBreaking_9	FAIL	2	CS0103
SwitchingSchedulers_1	FAIL	5	CS8635,CS1002,CS1513,CS0103,CS0246
SwitchingSchedulers_2	FAIL	4	CS8635,CS1002,CS1513,CS0103
SwitchingSchedulers_3	FAIL	9	CS8635,CS1002,CS1513,CS0103,CS0246
SwitchingSchedulers_4	FAIL	4	CS8635,CS1002,CS1513,CS0103
SwitchingSchedulers_5	FAIL	8	CS8635,CS1002,CS1513,CS0103,CS0246
SwitchingSchedulers_6	FAIL	7	CS8635,CS1002,CS1513,CS0103,CS0246
SwitchingSchedulers_7	FAIL	4	CS8635,CS1002,CS1513,CS0103
Telemetry_1	FAIL	8	CS0103,CS0117
Telemetry_2	FAIL	2	CS0103,CS0246
Telemetry_3	FAIL	5	CS0246,CS0103
Telemetry_4	FAIL	1	CS0103
Telemetry_5	FAIL	4	CS1513,CS1002,CS0103,CS0246
TestDoubleOptions_1	FAIL	5	CS0246,CS0103
TestDoubleOptions_10	FAIL	3	CS0246
TestDoubleOptions_11	FAIL	5	CS0246,CS0103
TestDoubleOptions_12	FAIL	8	CS0103,CS0246
TestDoubleOptions_2	FAIL	16	CS1002,CS0103,CS0246
TestDoubleOptions_3	FAIL	11	CS0246,CS0103
TestDoubleOptions_4	FAIL	4	CS0246,CS0103
TestDoubleOptions_5	FAIL	5	CS0246,CS0103
TestDoubleOptions_6	FAIL	5	CS0246,CS0103
TestDoubleOptions_7	FAIL	5	CS0246,CS0103
TestDoubleOptions_8	FAIL	8	CS0246,CS0103,CS8130
TestDoubleOptions_9	FAIL	4	CS0246,CS0103
